shouldReplace	verb	genre	number	noun	verbFreq	nounFreq
True	harnacher	feminine	singular	harnacherie	0	1
True	harper	masculine	singular	harpage	0	37
True	harponner	masculine	singular	harponnage	0	9
True	haubaner	masculine	singular	haubanage	0	4
True	haubanner	masculine	singular	haubannage	0	2
True	hausser	masculine	singular	haussement	0	7
True	hausser	feminine	singular	hausse	0	1840
True	haver	masculine	singular	havage	0	6
True	héberger	masculine	singular	hébergement	0	703
True	hébraïser	feminine	singular	hébraïsation	0	1
True	héliporter	masculine	singular	héliportage	0	2
True	héliporter	masculine	singular	héliport	0	138
True	hélitreuiller	masculine	singular	hélitreuillage	0	8
True	helléniser	feminine	singular	hellénisation	0	42
True	hémodialyser	feminine	singular	hémodialyse	0	34
True	hennir	masculine	singular	hennissement	0	9
True	herboriser	feminine	singular	herborisation	0	16
True	hercher	masculine	singular	herchage	0	2
True	hérisser	masculine	singular	hérissement	0	5
True	hériter	masculine	singular	héritage	0	4311
True	héroïser	feminine	singular	héroïsation	0	12
True	herscher	masculine	singular	herschage	0	2
True	herser	masculine	singular	hersage	0	5
True	hésiter	feminine	singular	hésitation	0	323
True	heurter	masculine	singular	heurt	0	80
True	hiberner	masculine	singular	hibernage	0	1
True	hiberner	feminine	singular	hibernation	0	236
True	hiérarchiser	feminine	singular	hiérarchisation	0	170
True	hispaniser	feminine	singular	hispanisation	0	2
True	hisser	masculine	singular	hissage	0	7
True	hisser	masculine	singular	hissement	0	1
True	historier	feminine	singular	historisation	0	5
True	hiverner	masculine	singular	hivernage	0	232
True	hiverner	feminine	singular	hivernation	0	3
True	hiverner	masculine	singular	hivernement	0	5
True	hocher	masculine	singular	hochement	0	5
True	hogner	masculine	singular	hognement	0	1
True	holographier	feminine	singular	holographie	0	72
True	homicider	masculine	singular	homicide	0	485
True	hominiser	feminine	singular	hominisation	0	18
True	homogénéiser	feminine	singular	homogénéisation	0	122
True	homologuer	feminine	singular	homologation	0	175
True	homosexualiser	feminine	singular	homosexualisation	0	1
True	hongroyer	masculine	singular	hongroyage	0	1
True	honorer	feminine	singular	honoration	0	1
True	hoqueter	masculine	singular	hoquètement	0	1
True	hospitaliser	feminine	singular	hospitalisation	0	557
True	houblonner	masculine	singular	houblonnage	0	14
True	houer	masculine	singular	houage	0	1
True	hourder	masculine	singular	hourdage	0	3
True	houspiller	masculine	singular	houspillement	0	1
True	housser	masculine	singular	houssage	0	1
True	huer	feminine	singular	huée	0	7
True	huiler	masculine	singular	huilage	0	1
True	hululer	masculine	singular	hululement	0	2
True	humaniser	feminine	singular	humanisation	0	41
True	humecter	feminine	singular	humectation	0	5
True	humer	masculine	singular	humage	0	1
True	humer	masculine	singular	humement	0	1
True	humidifier	feminine	singular	humidification	0	36
True	humilier	feminine	singular	humiliation	0	364
True	hurler	feminine	singular	hurlade	0	1
True	hurler	masculine	singular	hurlement	0	61
True	hybrider	feminine	singular	hybridation	0	284
True	hydrater	feminine	singular	hydratation	0	111
True	hydrogéner	feminine	singular	hydrogénation	0	58
True	hydrolyser	feminine	singular	hydrolyse	0	359
True	hydroplaner	masculine	singular	hydroplanage	0	1
True	hyperboliser	feminine	singular	hyperbolisation	0	1
True	hyperplasier	feminine	singular	hyperplasie	0	57
True	hypertrophier	feminine	singular	hypertrophie	0	158
True	hystériser	feminine	singular	hystérisation	0	2
True	ibériser	feminine	singular	ibérisation	0	1
True	idéaliser	feminine	singular	idéalisation	0	65
True	idéer	feminine	singular	idéation	0	10
True	identifier	feminine	singular	identification	0	3356
True	idéologiser	feminine	singular	idéologisation	0	6
True	idolâtrer	feminine	singular	idolâtrerie	0	1
True	ignifuger	feminine	singular	ignifugation	0	5
True	ignorer	feminine	singular	ignorance	0	966
True	illimiter	feminine	singular	illimitation	0	4
True	illuminer	feminine	singular	illumination	0	400
True	illustrer	feminine	singular	illustration	0	2843
True	illuter	feminine	singular	illutation	0	4
True	imbiber	feminine	singular	imbibition	0	4
True	imbriquer	masculine	singular	imbriquement	0	7
True	imiter	feminine	singular	imitation	0	1073
True	immatriculer	feminine	singular	immatriculation	0	1753
True	immerger	feminine	singular	immersion	0	548
True	immigrer	feminine	singular	immigration	0	2830
True	immiscer	feminine	singular	immixtion	0	33
True	immobiliser	feminine	singular	immobilisation	0	254
True	immoler	feminine	singular	immolation	0	58
True	immortaliser	feminine	singular	immortalisation	0	6
True	immuniser	feminine	singular	immunisation	0	60
True	impacter	feminine	singular	impaction	0	1
True	impacter	masculine	singular	impact	0	4898
True	impartir	feminine	singular	impartition	0	7
True	imperméabiliser	feminine	singular	imperméabilisation	0	46
True	implanter	feminine	singular	implantation	0	2256
True	impliquer	feminine	singular	implication	0	1573
True	impliquer	feminine	singular	implicature	0	1
True	implorer	feminine	singular	imploration	0	8
True	imploser	feminine	singular	implosion	0	110
True	importer	feminine	singular	importation	0	876
True	importer	masculine	singular	import	0	290
True	importuner	feminine	singular	importunité	0	4
True	imposer	feminine	singular	imposition	0	657
True	imprégner	feminine	singular	imprégnation	0	111
True	impressionner	feminine	singular	impression	0	5231
True	imprimer	feminine	singular	impression	0	5231
True	improviser	feminine	singular	improvisation	0	1056
True	impulser	feminine	singular	impulsion	0	2826
True	imputer	feminine	singular	imputation	0	67
True	inachever	masculine	singular	inachèvement	0	40
True	inactiver	feminine	singular	inactivation	0	58
True	inaugurer	feminine	singular	inauguration	0	2873
True	incanter	feminine	singular	incantation	0	236
True	incarcérer	feminine	singular	incarcération	0	318
True	incarner	feminine	singular	incarnation	0	925
True	incérer	feminine	singular	incération	0	2
True	incinérer	feminine	singular	incinération	0	241
True	inciser	feminine	singular	incision	0	141
True	inciter	feminine	singular	incitation	0	431
True	incliner	feminine	singular	inclinaison	0	1214
True	incliner	feminine	singular	inclination	0	112
True	inclure	feminine	singular	inclusion	0	776
True	incommoder	feminine	singular	incommodation	0	2
True	incorporer	feminine	singular	incorporation	0	521
True	incrémenter	feminine	singular	incrémentation	0	34
True	incriminer	feminine	singular	incrimination	0	75
True	incruster	feminine	singular	incrustation	0	95
True	incuber	feminine	singular	incubation	0	1450
True	inculper	feminine	singular	inculpation	0	166
True	inculquer	feminine	singular	inculcation	0	5
True	incursionner	feminine	singular	incursion	0	360
True	incurver	feminine	singular	incurvation	0	9
True	indemniser	feminine	singular	indemnisation	0	342
True	indéterminer	feminine	singular	indétermination	0	120
True	indexer	masculine	singular	indexage	0	3
True	indexer	feminine	singular	indexation	0	398
True	indianiser	feminine	singular	indianisation	0	35
True	indifférencier	feminine	singular	indifférenciation	0	53
True	indigestionner	feminine	singular	indigestion	0	61
True	indiquer	feminine	singular	indication	0	4046
True	individualiser	feminine	singular	individualisation	0	102
True	induire	feminine	singular	induction	0	668
True	indurer	feminine	singular	induration	0	21
True	industrialiser	feminine	singular	industrialisation	0	891
True	infantiliser	feminine	singular	infantilisation	0	14
True	infecter	feminine	singular	infection	0	1764
True	inféoder	feminine	singular	inféodation	0	36
True	inférer	feminine	singular	inférence	0	208
True	inférioriser	feminine	singular	infériorisation	0	2
True	infester	feminine	singular	infestation	0	75
True	infibuler	feminine	singular	infibulation	0	22
True	infiltrer	feminine	singular	infiltration	0	561
True	infirmer	feminine	singular	infirmation	0	23
True	infléchir	masculine	singular	infléchissement	0	13
True	infléchir	feminine	singular	inflexion	0	152
True	influencer	feminine	singular	influence	0	15168
True	influer	feminine	singular	influence	0	15168
True	informatiser	feminine	singular	informatisation	0	124
True	informer	feminine	singular	information	0	27462
True	infuser	feminine	singular	infusion	0	259
True	ingérer	feminine	singular	ingérence	0	305
True	ingérer	feminine	singular	ingestion	0	626
True	ingurgiter	feminine	singular	ingurgitation	0	4
True	inhaler	feminine	singular	inhalation	0	427
True	inhiber	feminine	singular	inhibition	0	367
True	inhumer	feminine	singular	inhumation	0	270
True	initialiser	feminine	singular	initialisation	0	259
True	initier	feminine	singular	initiation	0	1325
True	injecter	feminine	singular	injection	0	1563
True	innerver	feminine	singular	innervation	0	135
True	innover	feminine	singular	innovation	0	2085
True	inoculer	feminine	singular	inoculation	0	141
True	inonder	feminine	singular	inondation	0	645
True	inquisitionner	feminine	singular	inquisition	0	1229
True	inscrire	feminine	singular	inscription	0	3392
True	inséminer	feminine	singular	insémination	0	96
True	insensibiliser	feminine	singular	insensibilisation	0	3
True	insérer	feminine	singular	insertion	0	1584
True	insinuer	feminine	singular	insinuation	0	28
True	insister	feminine	singular	insistance	0	439
True	insoler	feminine	singular	insolation	0	83
True	insolubiliser	feminine	singular	insolubilisation	0	1
True	insonoriser	feminine	singular	insonorisation	0	17
True	inspecter	feminine	singular	inspection	0	1153
True	inspectionner	feminine	singular	inspection	0	1153
True	inspirer	feminine	singular	inspiration	0	3613
True	installer	feminine	singular	installation	0	5085
True	instaurer	feminine	singular	instauration	0	1238
True	instiguer	feminine	singular	instigation	0	532
True	instiller	feminine	singular	instillation	0	7
True	instituer	feminine	singular	institution	0	4699
True	institutionaliser	feminine	singular	institutionalisation	0	18
True	institutionnaliser	feminine	singular	institutionnalisation	0	89
True	instruire	feminine	singular	instruction	0	5662
True	instrumentaliser	feminine	singular	instrumentalisation	0	103
True	instrumenter	feminine	singular	instrumentation	0	426
True	insuffler	feminine	singular	insufflation	0	32
True	insulariser	feminine	singular	insularisation	0	13
True	insulter	feminine	singular	insulte	0	676
True	insurger	feminine	singular	insurrection	0	2640
True	insurrectionner	feminine	singular	insurrection	0	2640
True	intégrer	feminine	singular	intégration	0	4155
True	intellectualiser	feminine	singular	intellectualisation	0	8
True	intensifier	feminine	singular	intensification	0	241
True	intentionnaliser	feminine	singular	intentionnalisation	0	1
True	intentionner	feminine	singular	intention	0	3740
True	interagir	feminine	singular	interaction	0	2116
True	intercaler	masculine	singular	intercalage	0	3
True	intercaler	feminine	singular	intercalation	0	37
True	intercéder	feminine	singular	intercession	0	192
True	intercepter	feminine	singular	interception	0	353
True	interconnecter	feminine	singular	interconnection	0	29
True	interconnecter	feminine	singular	interconnexion	0	341
True	interdire	masculine	singular	interdiction	0	3649
True	interdire	masculine	singular	interdit	0	6926
True	intéresser	masculine	singular	intéressement	0	82
True	interférer	feminine	singular	interférence	0	362
True	intérioriser	feminine	singular	intériorisation	0	55
True	interjecter	feminine	singular	interjection	0	104
True	interjeter	feminine	singular	interjection	0	104
True	interligner	masculine	singular	interlignage	0	3
True	internaliser	feminine	singular	internalisation	0	16
True	internationaliser	feminine	singular	internationalisation	0	235
True	interner	masculine	singular	internement	0	369
True	interpeller	feminine	singular	interpellation	0	124
True	interpénétrer	feminine	singular	interpénétration	0	34
True	interpoler	feminine	singular	interpolation	0	340
True	interposer	feminine	singular	interposition	0	89
True	interpréter	feminine	singular	interprétation	0	7259
True	interroger	feminine	singular	interrogation	0	782
True	interroger	masculine	singular	interrogatoire	0	396
True	interrompre	feminine	singular	interruption	0	1319
True	intervenir	feminine	singular	intervention	0	7215
True	intervertir	feminine	singular	interversion	0	16
True	interviewer	feminine	singular	interview	0	3432
True	intimer	feminine	singular	intimation	0	3
True	intimider	feminine	singular	intimidation	0	246
True	intoxiquer	feminine	singular	intoxication	0	525
True	intriguer	feminine	singular	intrigue	0	4074
True	introduire	feminine	singular	introduction	0	8927
True	introjecter	feminine	singular	introjection	0	40
True	introniser	feminine	singular	intronisation	0	247
True	introspecter	feminine	singular	introspection	0	165
True	intuber	feminine	singular	intubation	0	125
True	invaginer	feminine	singular	invagination	0	67
True	invalider	feminine	singular	invalidation	0	75
True	invectiver	feminine	singular	invective	0	60
True	inventer	feminine	singular	invention	0	4084
True	inverser	masculine	singular	inversement	0	1232
True	inverser	feminine	singular	inversion	0	877
True	invertir	feminine	singular	inversion	0	877
True	investiguer	feminine	singular	investigation	0	894
True	investir	masculine	singular	investissement	0	2950
True	inviter	feminine	singular	invitation	0	1654
True	inviter	feminine	singular	invite	0	2046
True	involuer	feminine	singular	involution	0	61
True	invoquer	feminine	singular	invocation	0	431
True	ioder	feminine	singular	iodation	0	4
True	ioniser	feminine	singular	ionisation	0	723
True	iriser	feminine	singular	irisation	0	8
True	ironiser	feminine	singular	ironie	0	1135
True	ironiser	feminine	singular	ironisation	0	1
True	irradier	feminine	singular	irradiation	0	479
True	irriguer	feminine	singular	irrigation	0	1176
True	irriter	feminine	singular	irritation	0	222
True	irruer	feminine	singular	irruption	0	421
True	islamiser	feminine	singular	islamisation	0	145
True	isoler	feminine	singular	isolation	0	695
True	isoler	masculine	singular	isolement	0	1264
True	isomériser	feminine	singular	isomérisation	0	21
True	israéliser	feminine	singular	israélisation	0	1
True	issir	feminine	singular	issue	0	9300
True	italianiser	feminine	singular	italianisation	0	18
True	itérer	feminine	singular	itération	0	333
True	ivrogner	feminine	singular	ivrognerie	0	44
True	jacasser	masculine	singular	jacassement	0	3
True	jacter	feminine	singular	jactance	0	7
True	jaillir	masculine	singular	jaillissement	0	31
True	jalonner	masculine	singular	jalonnage	0	1
True	jalonner	masculine	singular	jalonnement	0	15
True	japoniser	feminine	singular	japonisation	0	4
True	japper	masculine	singular	jappement	0	5
True	jardiner	masculine	singular	jardinage	0	470
True	jargonner	masculine	singular	jargonnage	0	2
True	jauger	masculine	singular	jaugeage	0	12
True	jaunir	masculine	singular	jaunissage	0	1
True	jaunir	masculine	singular	jaunissement	0	32
True	jérémiader	feminine	singular	jérémiade	0	4
True	jérémier	feminine	singular	jérémiade	0	4
True	jeter	masculine	singular	jetage	0	2
True	jeter	feminine	singular	jetée	0	416
True	jeter	masculine	singular	jeté	0	1071
True	jeter	masculine	singular	jet	0	2592
True	jeûner	masculine	singular	jeûne	0	1152
True	jogger	masculine	singular	jogging	0	102
True	joindre	feminine	singular	jonction	0	1613
True	jointoyer	masculine	singular	jointoiement	0	3
True	jointoyer	masculine	singular	jointoyage	0	1
True	jongler	masculine	singular	jonglage	0	57
True	jongler	feminine	singular	jonglerie	0	175
True	jouer	masculine	singular	jeu	0	62300
True	jouer	feminine	singular	jouerie	0	5
True	jouir	feminine	singular	jouissance	0	442
True	journaliser	feminine	singular	journalisation	0	46
True	jouter	feminine	singular	joute	0	214
True	jubiler	feminine	singular	jubilation	0	57
True	judaïser	feminine	singular	judaïsation	0	5
True	juger	masculine	singular	jugement	0	4458
True	juguler	feminine	singular	jugulation	0	1
True	jumeler	masculine	singular	jumelage	0	1886
True	justifier	feminine	singular	justification	0	1098
True	juxtaposer	feminine	singular	juxtaposition	0	264
True	kératiniser	feminine	singular	kératinisation	0	9
True	kidnapper	masculine	singular	kidnapping	0	192
True	kilométrer	masculine	singular	kilométrage	0	172
True	labialiser	feminine	singular	labialisation	0	18
True	labourer	masculine	singular	labourage	0	40
True	labourer	masculine	singular	labour	0	648
True	lacérer	feminine	singular	lacération	0	9
True	lacer	masculine	singular	laçage	0	18
True	lacer	masculine	singular	lacement	0	2
True	lâcher	masculine	singular	lâchage	0	5
True	lâcher	masculine	singular	lâcher	0	290
True	laïciser	feminine	singular	laïcisation	0	101
True	lainer	masculine	singular	lainage	0	9
True	laïusser	masculine	singular	laïus	0	44
True	lambrisser	masculine	singular	lambrissage	0	2
True	lamenter	feminine	singular	lamentation	0	66
True	lamer	masculine	singular	lamage	0	9
True	laminer	masculine	singular	laminage	0	106
True	laminer	feminine	singular	lamination	0	1
True	lancer	masculine	singular	lançage	0	9
True	lancer	masculine	singular	lancement	0	4979
True	lancer	masculine	singular	lancer	0	7305
True	langer	masculine	singular	langeage	0	1
True	langueyer	masculine	singular	langueyage	0	1
True	lapider	feminine	singular	lapidation	0	84
True	lapidifier	feminine	singular	lapidification	0	1
True	laquer	masculine	singular	laquage	0	7
True	larguer	masculine	singular	largage	0	177
True	larguer	masculine	singular	larguage	0	8
True	larmoyer	masculine	singular	larmoiement	0	10
True	laryngectomiser	feminine	singular	laryngectomie	0	16
True	latiniser	feminine	singular	latinisation	0	50
True	latter	masculine	singular	lattage	0	3
True	laver	masculine	singular	lavage	0	507
True	laver	masculine	singular	lavement	0	107
True	lécher	masculine	singular	léchage	0	9
True	lécher	masculine	singular	lèchement	0	1
True	légaliser	feminine	singular	légalisation	0	227
True	légiférer	feminine	singular	légifération	0	4
True	légiférer	feminine	singular	législation	0	2586
True	légitimer	feminine	singular	légitimation	0	120
True	lemmatiser	feminine	singular	lemmatisation	0	8
True	lésiner	feminine	singular	lésinerie	0	1
True	lessiver	masculine	singular	lessivage	0	72
True	lessiver	feminine	singular	lessive	0	281
True	lester	masculine	singular	lestage	0	46
True	leurrer	masculine	singular	leurrage	0	5
True	lever	masculine	singular	levage	0	145
True	lever	feminine	singular	levée	0	1563
True	lever	masculine	singular	lever	0	2494
True	léviger	feminine	singular	lévigation	0	2
True	léviter	feminine	singular	lévitation	0	99
True	levurer	masculine	singular	levurage	0	1
True	lexicaliser	feminine	singular	lexicalisation	0	54
True	liaisonner	masculine	singular	liaisonnement	0	3
True	libéraliser	feminine	singular	libéralisation	0	545
True	libérer	feminine	singular	libération	0	9813
True	libertiner	masculine	singular	libertinage	0	126
True	licencier	masculine	singular	licenciement	0	784
True	licher	feminine	singular	liche	0	99
True	liciter	feminine	singular	licitation	0	13
True	lier	masculine	singular	liage	0	22
True	lier	feminine	singular	liaison	0	6114
True	lier	masculine	singular	liement	0	2
True	lifter	masculine	singular	lifting	0	144
True	ligaturer	masculine	singular	ligaturage	0	10
True	ligaturer	feminine	singular	ligature	0	300
True	lignifier	feminine	singular	lignification	0	8
True	ligoter	masculine	singular	ligotage	0	5
True	ligotter	masculine	singular	ligotage	0	5
True	limer	masculine	singular	limage	0	18
True	limiter	feminine	singular	limitation	0	1173
True	limoger	masculine	singular	limogeage	0	100
True	limousiner	feminine	singular	limousinerie	0	1
True	liquéfier	feminine	singular	liquéfaction	0	113
True	liquider	feminine	singular	liquidation	0	550
True	lire	feminine	singular	lecture	0	7803
True	lisser	masculine	singular	lissage	0	89
True	lister	masculine	singular	listage	0	45
True	lister	masculine	singular	listing	0	216
True	liter	masculine	singular	litage	0	2
True	livrer	feminine	singular	livraison	0	1098
True	lixivier	feminine	singular	lixiviation	0	33
True	lobotomiser	feminine	singular	lobotomie	0	69
True	localiser	feminine	singular	localisation	0	16858
True	locher	masculine	singular	lochage	0	1
True	lockouter	masculine	singular	lockout	0	16
True	loger	masculine	singular	logement	0	2734
True	lotionner	feminine	singular	lotion	0	39
True	lotir	masculine	singular	lotissement	0	289
True	louanger	feminine	singular	louange	0	245
True	loucher	feminine	singular	loucherie	0	3
True	louer	feminine	singular	location	0	1203
True	louer	masculine	singular	louage	0	39
True	louer	feminine	singular	louange	0	245
True	louvoyer	masculine	singular	louvoiement	0	4
True	louvoyer	masculine	singular	louvoyage	0	6
True	lubrifier	feminine	singular	lubrification	0	165
True	luncher	masculine	singular	lunch	0	213
True	lustrer	masculine	singular	lustrage	0	9
True	luter	masculine	singular	lutage	0	1
True	lutter	feminine	singular	lutte	0	12160
True	luxer	feminine	singular	luxation	0	92
True	lyncher	masculine	singular	lynchage	0	225
True	lyophiliser	feminine	singular	lyophilisation	0	35
True	lyser	feminine	singular	lyse	0	119
True	macadamiser	masculine	singular	macadamisage	0	1
True	macérer	feminine	singular	macération	0	146
True	mâcher	masculine	singular	mâchage	0	2
True	mâcher	feminine	singular	mastication	0	62
True	machiavéliser	masculine	singular	machiavélisme	0	29
True	machiner	feminine	singular	machination	0	280
True	machiner	feminine	singular	machinerie	0	200
True	mâchonner	masculine	singular	mâchonnement	0	1
True	maçonner	masculine	singular	maçonnage	0	2
True	maculer	masculine	singular	maculage	0	7
True	madériser	feminine	singular	madérisation	0	5
True	magnétiser	feminine	singular	magnétisation	0	19
True	magouiller	feminine	singular	magouille	0	38
True	magyariser	feminine	singular	magyarisation	0	20
True	mainmettre	feminine	singular	mainmise	0	352
True	maintenir	feminine	singular	maintenance	0	2647
True	maintenir	masculine	singular	maintien	0	3124
True	maîtriser	feminine	singular	maîtrise	0	4891
True	majorer	feminine	singular	majoration	0	104
True	malaxer	masculine	singular	malaxage	0	30
True	malter	masculine	singular	maltage	0	28
True	maltraiter	feminine	singular	maltraitance	0	176
True	maltraiter	masculine	singular	maltraitement	0	1
True	malverser	feminine	singular	malversation	0	30
True	manager	masculine	singular	management	0	3279
True	mandater	masculine	singular	mandatement	0	19
True	manger	feminine	singular	manducation	0	4
True	manger	masculine	singular	mangement	0	3
True	manger	masculine	singular	manger	0	2828
True	maniérer	feminine	singular	manière	0	26142
True	maniériser	feminine	singular	manière	0	26142
True	manier	masculine	singular	maniement	0	396
True	manifester	feminine	singular	manifestation	0	3558
True	manigancer	feminine	singular	manigance	0	40
True	manipuler	feminine	singular	manipulation	0	1767
True	manoeuvrer	feminine	singular	manoeuvre	0	266
True	manoeuvrer	masculine	singular	manoeuvre	0	266
True	manquer	masculine	singular	manquement	0	149
True	manquer	masculine	singular	manque	0	10638
True	manucurer	feminine	singular	manucure	0	42
True	manufacturer	feminine	singular	manufacture	0	1367
True	manutentionner	feminine	singular	manutention	0	387
True	maquignonner	masculine	singular	maquignonnage	0	4
True	maquiller	masculine	singular	maquillage	0	837
True	marauder	masculine	singular	maraudage	0	19
True	marauder	feminine	singular	maraude	0	8
True	marchander	masculine	singular	marchandage	0	83
True	marcher	feminine	singular	marche	0	10038
True	marcotter	masculine	singular	marcottage	0	47
True	marginaliser	feminine	singular	marginalisation	0	98
True	marier	masculine	singular	mariage	0	13781
True	mariner	masculine	singular	marinage	0	3
True	marivauder	masculine	singular	marivaudage	0	18
True	marner	masculine	singular	marnage	0	76
True	maroufler	masculine	singular	marouflage	0	11
True	marquer	masculine	singular	marquage	0	431
True	marqueter	feminine	singular	marqueterie	0	113
True	marrer	feminine	singular	marrade	0	1
True	marronner	masculine	singular	marronnage	0	66
True	marteler	masculine	singular	martelage	0	47
True	marteler	masculine	singular	martèlement	0	22
True	martyriser	feminine	singular	martyrisation	0	1
True	masculiniser	feminine	singular	masculinisation	0	4
True	masquer	masculine	singular	masquage	0	43
True	massacrer	masculine	singular	massacre	0	4212
True	masser	masculine	singular	massage	0	298
True	massicoter	masculine	singular	massicotage	0	8
True	massifier	feminine	singular	massification	0	15
True	mastiquer	masculine	singular	masticage	0	8
True	mastiquer	feminine	singular	mastication	0	62
True	mastiquer	masculine	singular	mastiquage	0	1
True	masturber	feminine	singular	masturbation	0	217
True	matelasser	masculine	singular	matelassage	0	2
True	matérialiser	feminine	singular	matérialisation	0	104
True	materner	masculine	singular	maternage	0	10
True	mater	masculine	singular	matage	0	8
True	mathématiser	feminine	singular	mathématisation	0	30
True	mathématiser	masculine	singular	mathématisme	0	2
True	matir	masculine	singular	matage	0	8
True	matraquer	masculine	singular	matraquage	0	22
True	matricer	masculine	singular	matriçage	0	26
True	matter	masculine	singular	mattage	0	1
True	maturer	feminine	singular	maturation	0	594
True	maudire	feminine	singular	malédiction	0	1081
True	maximaliser	feminine	singular	maximalisation	0	7
True	maximiser	feminine	singular	maximisation	0	62
True	mazurker	feminine	singular	mazurka	0	127
True	mécaniser	feminine	singular	mécanisation	0	254
True	mécher	masculine	singular	méchage	0	3
True	méconduire	feminine	singular	méconduite	0	39
True	méconnaître	feminine	singular	méconnaissance	0	212
True	médiatiser	feminine	singular	médiatisation	0	261
True	médicaliser	feminine	singular	médicalisation	0	46
True	médiocriser	feminine	singular	médiocrisation	0	1
True	médire	feminine	singular	médisance	0	44
True	méditer	feminine	singular	méditation	0	1155
True	méfaire	masculine	singular	méfait	0	39
True	méfier	feminine	singular	méfiance	0	586
True	mégir	masculine	singular	mégissage	0	1
True	mégisser	masculine	singular	mégissage	0	1
True	mélanger	masculine	singular	mélange	0	5812
True	mélanger	feminine	singular	mixtion	0	4
True	mélaniser	feminine	singular	mélanisation	0	3
True	mêler	feminine	singular	mêlée	0	1249
True	mémoriser	feminine	singular	mémorisation	0	183
True	menacer	feminine	singular	menace	0	5294
True	ménager	masculine	singular	ménagement	0	87
True	mendier	feminine	singular	mendicité	0	141
True	mensualiser	feminine	singular	mensualisation	0	7
True	mensurer	feminine	singular	mensuration	0	14
True	mentionner	feminine	singular	mention	0	5304
True	mentir	masculine	singular	mensonge	0	1047
True	mentir	feminine	singular	menterie	0	1
True	méprendre	feminine	singular	méprise	0	364
True	mépriser	masculine	singular	mépris	0	1045
True	mercantiliser	feminine	singular	mercantilisation	0	6
True	merceriser	masculine	singular	mercerisage	0	1
True	merceriser	feminine	singular	mercerisation	0	3
True	meringuer	masculine	singular	meringage	0	1
True	mésallier	feminine	singular	mésalliance	0	26
True	mésaventurer	feminine	singular	mésaventure	0	118
True	mésinterpréter	feminine	singular	mésinterprétation	0	1
True	mesurer	masculine	singular	mesurage	0	27
True	mesurer	feminine	singular	mesure	0	21119
True	mésuser	masculine	singular	mésusage	0	6
True	métalliser	feminine	singular	métallisation	0	23
True	métamorphiser	masculine	singular	métamorphisme	0	98
True	métamorphoser	feminine	singular	métamorphose	0	687
True	métaphoriser	feminine	singular	métaphorisation	0	1
True	météoriser	feminine	singular	météorisation	0	17
True	méthyler	feminine	singular	méthylation	0	36
True	métisser	masculine	singular	métissage	0	296
True	métrer	masculine	singular	métrage	0	3415
True	mettre	feminine	singular	mise	0	32078
True	meugler	masculine	singular	meuglement	0	6
True	meuler	masculine	singular	meulage	0	23
True	meurtrir	feminine	singular	meurtrissure	0	5
True	mévendre	feminine	singular	mévente	0	20
True	miauler	masculine	singular	miaulement	0	16
True	microfilmer	masculine	singular	microfilmage	0	7
True	microniser	feminine	singular	micronisation	0	1
True	microphotographier	feminine	singular	microphotographie	0	4
True	mignarder	feminine	singular	mignardise	0	8
True	migrer	feminine	singular	migration	0	2021
True	militariser	feminine	singular	militarisation	0	49
True	militer	feminine	singular	militance	0	13
True	militer	masculine	singular	militantisme	0	307
True	mimer	masculine	singular	mime	0	475
True	mimétiser	masculine	singular	mimétisme	0	136
True	minéraliser	feminine	singular	minéralisation	0	96
True	miner	masculine	singular	minage	0	44
True	miniaturiser	feminine	singular	miniaturisation	0	93
True	minimer	feminine	singular	minimation	0	1
True	minimer	feminine	singular	minimisation	0	96
True	minimiser	feminine	singular	minimisation	0	96
True	minorer	feminine	singular	minoration	0	14
True	minoriser	feminine	singular	minorisation	0	13
True	minuter	masculine	singular	minutage	0	15
True	mirer	masculine	singular	mirage	0	1043
True	mirer	feminine	singular	mire	0	277
True	miroiter	masculine	singular	miroitement	0	7
True	miser	feminine	singular	mise	0	32078
True	missionner	feminine	singular	mission	0	18357
True	missionner	masculine	singular	missionnement	0	1
True	miter	masculine	singular	mitage	0	28
True	mithridater	feminine	singular	mithridatisation	0	10
True	mithridatiser	feminine	singular	mithridatisation	0	10
True	mitiger	feminine	singular	mitigation	0	16
True	mitrailler	feminine	singular	mitraillade	0	2
True	mitrailler	masculine	singular	mitraillage	0	32
True	mixer	masculine	singular	mixage	0	556
True	mixtionner	feminine	singular	mixtion	0	4
True	mobiliser	feminine	singular	mobilisation	0	1300
True	modaliser	feminine	singular	modalisation	0	6
True	modeler	masculine	singular	modelage	0	89
True	modéliser	feminine	singular	modélisation	0	1115
True	modérer	feminine	singular	modération	0	531
True	moderniser	feminine	singular	modernisation	0	1370
True	modifier	feminine	singular	modification	0	5386
True	moduler	feminine	singular	modulation	0	849
True	moirer	masculine	singular	moirage	0	7
True	moiser	masculine	singular	moisage	0	7
True	moiser	masculine	singular	moisement	0	3
True	moissonner	masculine	singular	moissonnage	0	2
True	moissonner	feminine	singular	moisson	0	381
True	molester	feminine	singular	molestation	0	7
True	moleter	masculine	singular	moletage	0	17
True	molletonner	masculine	singular	molletonnage	0	1
True	momifier	feminine	singular	momification	0	80
True	monarchiser	feminine	singular	monarchisation	0	1
True	mondialiser	feminine	singular	mondialisation	0	1157
True	monétiser	feminine	singular	monétisation	0	3
True	monnayer	masculine	singular	monnayage	0	92
True	monologuer	masculine	singular	monologue	0	266
